unique_id,ds,y
NN3.074,1997-04-30,4150.0
NN3.074,1997-05-31,4050.0
NN3.074,1997-06-30,3350.0
NN3.074,1997-07-31,3150.0
NN3.074,1997-08-31,3150.0
NN3.074,1997-09-30,3550.0
NN3.074,1997-10-31,3300.0
NN3.074,1997-11-30,3250.0
NN3.074,1997-12-31,3250.0
NN3.074,1998-01-31,3500.0
NN3.074,1998-02-28,3250.0
NN3.074,1998-03-31,3000.0
NN3.074,1998-04-30,3650.0
NN3.074,1998-05-31,3700.0
NN3.074,1998-06-30,3100.0
NN3.074,1998-07-31,3050.0
NN3.074,1998-08-31,2950.0
NN3.074,1998-09-30,3200.0
NN3.074,1998-10-31,3400.0
NN3.074,1998-11-30,3600.0
NN3.074,1998-12-31,3550.0
NN3.074,1999-01-31,3400.0
NN3.074,1999-02-28,3400.0
NN3.074,1999-03-31,3550.0
NN3.074,1999-04-30,2850.0
NN3.074,1999-05-31,2650.0
NN3.074,1999-06-30,2750.0
NN3.074,1999-07-31,3150.0
NN3.074,1999-08-31,3450.0
NN3.074,1999-09-30,3650.0
NN3.074,1999-10-31,3600.0
NN3.074,1999-11-30,3650.0
NN3.074,1999-12-31,3750.0
NN3.074,2000-01-31,3350.0
NN3.074,2000-02-29,3700.0
NN3.074,2000-03-31,4600.0
NN3.074,2000-04-30,4000.0
NN3.074,2000-05-31,4450.0
NN3.074,2000-06-30,4500.0
NN3.075,1990-01-31,4935.0
NN3.075,1990-02-28,4395.0
NN3.075,1990-03-31,4860.0
NN3.075,1990-04-30,4725.0
NN3.075,1990-05-31,4235.0
NN3.075,1990-06-30,4420.0
NN3.075,1990-07-31,3620.0
NN3.075,1990-08-31,4835.0
NN3.075,1990-09-30,4415.0
NN3.075,1990-10-31,4915.0
NN3.075,1990-11-30,4075.0
NN3.075,1990-12-31,4340.0
NN3.075,1991-01-31,4575.0
NN3.075,1991-02-28,3700.0
NN3.075,1991-03-31,4155.0
NN3.075,1991-04-30,4295.0
NN3.075,1991-05-31,4190.0
NN3.075,1991-06-30,4815.0
NN3.075,1991-07-31,3965.0
NN3.075,1991-08-31,5130.0
NN3.075,1991-09-30,5785.0
NN3.075,1991-10-31,5615.0
NN3.075,1991-11-30,5135.0
NN3.075,1991-12-31,6070.0
NN3.075,1992-01-31,6245.0
NN3.075,1992-02-29,4975.0
NN3.075,1992-03-31,5195.0
NN3.075,1992-04-30,4685.0
NN3.075,1992-05-31,4530.0
NN3.075,1992-06-30,5085.0
NN3.075,1992-07-31,4205.0
NN3.075,1992-08-31,5160.0
NN3.075,1992-09-30,5105.0
NN3.075,1992-10-31,5565.0
NN3.075,1992-11-30,4845.0
NN3.075,1992-12-31,4755.0
NN3.075,1993-01-31,4790.0
NN3.075,1993-02-28,5130.0
NN3.075,1993-03-31,5095.0
NN3.075,1993-04-30,4565.0
NN3.075,1993-05-31,4655.0
NN3.075,1993-06-30,4165.0
NN3.075,1993-07-31,3650.0
NN3.075,1993-08-31,5560.0
NN3.075,1993-09-30,5445.0
NN3.075,1993-10-31,5380.0
NN3.075,1993-11-30,4815.0
NN3.075,1993-12-31,4165.0
NN3.075,1994-01-31,5040.0
NN3.075,1994-02-28,4450.0
NN3.075,1994-03-31,4150.0
NN3.075,1994-04-30,4735.0
NN3.075,1994-05-31,4490.0
NN3.075,1994-06-30,4385.0
NN3.075,1994-07-31,3690.0
NN3.075,1994-08-31,4945.0
NN3.075,1994-09-30,5295.0
NN3.075,1994-10-31,5525.0
NN3.075,1994-11-30,4745.0
NN3.075,1994-12-31,4830.0
NN3.075,1995-01-31,4825.0
NN3.075,1995-02-28,4555.0
NN3.075,1995-03-31,5150.0
NN3.075,1995-04-30,5050.0
NN3.075,1995-05-31,5070.0
NN3.075,1995-06-30,5175.0
NN3.075,1995-07-31,4870.0
NN3.075,1995-08-31,5160.0
NN3.075,1995-09-30,5425.0
NN3.075,1995-10-31,5955.0
NN3.075,1995-11-30,5290.0
NN3.075,1995-12-31,5005.0
NN3.075,1996-01-31,4990.0
NN3.075,1996-02-29,5070.0
NN3.075,1996-03-31,5800.0
NN3.075,1996-04-30,4965.0
NN3.075,1996-05-31,5200.0
NN3.075,1996-06-30,5180.0
NN3.075,1996-07-31,4605.0
NN3.075,1996-08-31,5125.0
NN3.075,1996-09-30,5150.0
NN3.075,1996-10-31,5530.0
NN3.075,1996-11-30,5170.0
NN3.075,1996-12-31,4755.0
NN3.075,1997-01-31,5235.0
NN3.075,1997-02-28,4915.0
NN3.075,1997-03-31,5060.0
NN3.075,1997-04-30,4960.0
NN3.075,1997-05-31,5065.0
NN3.075,1997-06-30,5080.0
NN3.075,1997-07-31,4760.0
NN3.075,1997-08-31,5135.0
NN3.075,1997-09-30,5295.0
NN3.075,1997-10-31,5700.0
NN3.075,1997-11-30,5310.0
NN3.075,1997-12-31,4865.0
NN3.075,1998-01-31,5205.0
NN3.075,1998-02-28,5335.0
NN3.075,1998-03-31,5595.0
NN3.075,1998-04-30,5055.0
NN3.075,1998-05-31,5310.0
NN3.075,1998-06-30,5160.0
NN3.075,1998-07-31,4885.0
NN3.075,1998-08-31,5620.0
NN3.075,1998-09-30,5230.0
NN3.075,1998-10-31,5450.0
NN3.075,1998-11-30,5215.0
NN3.075,1998-12-31,4865.0
NN3.075,1999-01-31,5065.0
NN3.075,1999-02-28,5265.0
NN3.075,1999-03-31,5060.0
NN3.075,1999-04-30,5065.0
NN3.075,1999-05-31,4920.0
NN3.075,1999-06-30,4620.0
NN3.075,1999-07-31,4540.0
NN3.075,1999-08-31,5095.0
NN3.075,1999-09-30,5135.0
NN3.075,1999-10-31,5345.0
NN3.075,1999-11-30,5120.0
NN3.075,1999-12-31,4635.0
NN3.075,2000-01-31,5125.0
NN3.075,2000-02-29,4965.0
NN3.075,2000-03-31,5415.0
NN3.075,2000-04-30,4925.0
NN3.075,2000-05-31,4800.0
NN3.075,2000-06-30,5175.0
NN3.076,1990-01-31,9315.0
NN3.076,1990-02-28,9636.0
NN3.076,1990-03-31,11657.5
NN3.076,1990-04-30,9169.0
NN3.076,1990-05-31,8357.0
NN3.076,1990-06-30,8102.5
NN3.076,1990-07-31,9306.0
NN3.076,1990-08-31,6138.0
NN3.076,1990-09-30,8419.0
NN3.076,1990-10-31,6403.5
NN3.076,1990-11-30,7490.0
NN3.076,1990-12-31,9120.0
NN3.076,1991-01-31,8682.0
NN3.076,1991-02-28,7654.5
NN3.076,1991-03-31,8204.0
NN3.076,1991-04-30,8360.0
NN3.076,1991-05-31,9449.5
NN3.076,1991-06-30,10713.5
NN3.076,1991-07-31,7080.0
NN3.076,1991-08-31,9863.0
NN3.076,1991-09-30,8112.0
NN3.076,1991-10-31,8719.0
NN3.076,1991-11-30,8973.5
NN3.076,1991-12-31,8588.0
NN3.076,1992-01-31,6927.0
NN3.076,1992-02-29,8007.0
NN3.076,1992-03-31,9416.5
NN3.076,1992-04-30,8240.0
NN3.076,1992-05-31,7832.0
NN3.076,1992-06-30,9263.0
NN3.076,1992-07-31,6576.5
NN3.076,1992-08-31,7632.5
NN3.076,1992-09-30,7228.5
NN3.076,1992-10-31,6947.5
NN3.076,1992-11-30,8044.5
NN3.076,1992-12-31,7716.5
NN3.076,1993-01-31,7884.5
NN3.076,1993-02-28,8436.5
NN3.076,1993-03-31,9355.0
NN3.076,1993-04-30,6512.0
NN3.076,1993-05-31,6326.0
NN3.076,1993-06-30,7741.5
NN3.076,1993-07-31,7740.5
NN3.076,1993-08-31,7607.5
NN3.076,1993-09-30,7909.0
NN3.076,1993-10-31,9525.5
NN3.076,1993-11-30,10440.0
NN3.076,1993-12-31,6820.5
NN3.076,1994-01-31,9816.5
NN3.076,1994-02-28,7209.0
NN3.076,1994-03-31,9858.5
NN3.076,1994-04-30,8839.0
NN3.076,1994-05-31,9008.0
NN3.076,1994-06-30,9346.0
NN3.076,1994-07-31,6960.5
NN3.076,1994-08-31,5459.0
NN3.076,1994-09-30,7696.5
NN3.076,1994-10-31,6341.0
NN3.076,1994-11-30,9732.0
NN3.076,1994-12-31,5830.0
NN3.076,1995-01-31,5424.5
NN3.076,1995-02-28,5171.5
NN3.076,1995-03-31,6848.0
NN3.076,1995-04-30,7767.0
NN3.076,1995-05-31,8724.5
NN3.076,1995-06-30,9305.0
NN3.076,1995-07-31,9243.0
NN3.076,1995-08-31,6032.5
NN3.076,1995-09-30,5208.5
NN3.076,1995-10-31,5921.0
NN3.076,1995-11-30,4863.0
NN3.076,1995-12-31,5393.0
NN3.076,1996-01-31,5526.0
NN3.076,1996-02-29,6226.5
NN3.076,1996-03-31,7539.0
NN3.076,1996-04-30,7600.0
NN3.076,1996-05-31,6746.0
NN3.076,1996-06-30,7434.0
NN3.076,1996-07-31,6006.5
NN3.076,1996-08-31,6549.5
NN3.076,1996-09-30,6357.5
NN3.076,1996-10-31,7013.5
NN3.076,1996-11-30,6200.0
NN3.076,1996-12-31,4706.0
NN3.076,1997-01-31,6812.0
NN3.076,1997-02-28,6507.5
NN3.076,1997-03-31,8893.5
NN3.076,1997-04-30,7386.0
NN3.076,1997-05-31,9757.0
NN3.076,1997-06-30,7147.0
NN3.076,1997-07-31,6453.5
NN3.076,1997-08-31,7023.0
NN3.076,1997-09-30,5609.5
NN3.076,1997-10-31,5766.5
NN3.076,1997-11-30,5115.5
NN3.076,1997-12-31,5215.5
NN3.076,1998-01-31,5133.0
NN3.076,1998-02-28,4427.5
NN3.076,1998-03-31,5524.5
NN3.076,1998-04-30,5818.5
NN3.076,1998-05-31,6056.0
NN3.076,1998-06-30,8116.5
NN3.076,1998-07-31,4959.5
NN3.076,1998-08-31,5381.5
NN3.076,1998-09-30,4042.5
NN3.076,1998-10-31,6155.0
NN3.076,1998-11-30,6226.0
NN3.076,1998-12-31,3912.0
NN3.076,1999-01-31,6016.0
NN3.076,1999-02-28,5424.5
NN3.076,1999-03-31,6525.0
NN3.076,1999-04-30,6826.0
NN3.076,1999-05-31,7280.0
NN3.076,1999-06-30,6972.5
NN3.076,1999-07-31,5951.0
NN3.076,1999-08-31,8384.5
NN3.076,1999-09-30,5751.0
NN3.076,1999-10-31,6521.5
NN3.076,1999-11-30,7001.5
NN3.076,1999-12-31,7790.5
NN3.076,2000-01-31,6086.0
NN3.076,2000-02-29,7812.5
NN3.076,2000-03-31,9932.5
NN3.076,2000-04-30,9437.0
NN3.076,2000-05-31,9409.0
NN3.076,2000-06-30,9792.5
NN3.077,1990-01-31,4815.0
NN3.077,1990-02-28,4820.0
NN3.077,1990-03-31,4835.0
NN3.077,1990-04-30,5020.0
NN3.077,1990-05-31,5020.0
NN3.077,1990-06-30,5030.0
NN3.077,1990-07-31,5060.0
NN3.077,1990-08-31,5060.0
NN3.077,1990-09-30,5090.0
NN3.077,1990-10-31,5095.0
NN3.077,1990-11-30,5095.0
NN3.077,1990-12-31,5065.0
NN3.077,1991-01-31,5055.0
NN3.077,1991-02-28,5045.0
NN3.077,1991-03-31,5045.0
NN3.077,1991-04-30,5100.0
NN3.077,1991-05-31,5100.0
NN3.077,1991-06-30,5095.0
NN3.077,1991-07-31,5160.0
NN3.077,1991-08-31,5210.0
NN3.077,1991-09-30,5250.0
NN3.077,1991-10-31,5250.0
NN3.077,1991-11-30,5255.0
NN3.077,1991-12-31,5135.0
NN3.077,1992-01-31,5220.0
NN3.077,1992-02-29,5245.0
NN3.077,1992-03-31,5245.0
NN3.077,1992-04-30,5365.0
NN3.077,1992-05-31,5365.0
NN3.077,1992-06-30,5365.0
NN3.077,1992-07-31,5210.0
NN3.077,1992-08-31,5210.0
NN3.077,1992-09-30,5190.0
NN3.077,1992-10-31,5180.0
NN3.077,1992-11-30,5180.0
NN3.077,1992-12-31,5245.0
NN3.077,1993-01-31,5245.0
NN3.077,1993-02-28,5305.0
NN3.077,1993-03-31,5195.0
NN3.077,1993-04-30,5235.0
NN3.077,1993-05-31,5350.0
NN3.077,1993-06-30,5310.0
NN3.077,1993-07-31,5245.0
NN3.077,1993-08-31,5345.0
NN3.077,1993-09-30,5375.0
NN3.077,1993-10-31,5375.0
NN3.077,1993-11-30,5375.0
NN3.077,1993-12-31,5375.0
NN3.077,1994-01-31,5375.0
NN3.077,1994-02-28,5390.0
NN3.077,1994-03-31,5365.0
NN3.077,1994-04-30,5365.0
NN3.077,1994-05-31,5325.0
NN3.077,1994-06-30,5160.0
NN3.077,1994-07-31,5315.0
NN3.077,1994-08-31,5310.0
NN3.077,1994-09-30,5335.0
NN3.077,1994-10-31,5335.0
NN3.077,1994-11-30,5340.0
NN3.077,1994-12-31,5340.0
NN3.077,1995-01-31,5335.0
NN3.077,1995-02-28,5115.0
NN3.077,1995-03-31,5335.0
NN3.077,1995-04-30,5255.0
NN3.077,1995-05-31,5350.0
NN3.077,1995-06-30,4750.0
NN3.077,1995-07-31,5225.0
NN3.077,1995-08-31,5295.0
NN3.077,1995-09-30,5295.0
NN3.077,1995-10-31,5290.0
NN3.077,1995-11-30,5330.0
NN3.077,1995-12-31,5360.0
NN3.077,1996-01-31,5370.0
NN3.077,1996-02-29,5370.0
NN3.077,1996-03-31,5360.0
NN3.077,1996-04-30,5360.0
NN3.077,1996-05-31,5365.0
NN3.077,1996-06-30,5360.0
NN3.077,1996-07-31,5360.0
NN3.077,1996-08-31,5365.0
NN3.077,1996-09-30,5385.0
NN3.077,1996-10-31,5295.0
NN3.077,1996-11-30,5420.0
NN3.077,1996-12-31,5470.0
NN3.077,1997-01-31,5475.0
NN3.077,1997-02-28,5500.0
NN3.077,1997-03-31,5500.0
NN3.077,1997-04-30,5490.0
NN3.077,1997-05-31,5495.0
NN3.077,1997-06-30,5515.0
NN3.077,1997-07-31,5465.0
NN3.077,1997-08-31,5455.0
NN3.077,1997-09-30,5500.0
NN3.077,1997-10-31,5460.0
NN3.077,1997-11-30,5545.0
NN3.077,1997-12-31,5625.0
NN3.077,1998-01-31,5715.0
NN3.077,1998-02-28,5715.0
NN3.077,1998-03-31,5715.0
NN3.077,1998-04-30,5710.0
NN3.077,1998-05-31,5715.0
NN3.077,1998-06-30,5715.0
NN3.077,1998-07-31,5670.0
NN3.077,1998-08-31,5660.0
NN3.077,1998-09-30,5695.0
NN3.077,1998-10-31,5695.0
NN3.077,1998-11-30,5545.0
NN3.077,1998-12-31,5535.0
NN3.077,1999-01-31,5535.0
NN3.077,1999-02-28,5535.0
NN3.077,1999-03-31,5670.0
NN3.077,1999-04-30,5680.0
NN3.077,1999-05-31,5780.0
NN3.077,1999-06-30,5845.0
NN3.077,1999-07-31,5840.0
NN3.077,1999-08-31,5840.0
NN3.077,1999-09-30,5840.0
NN3.077,1999-10-31,5845.0
NN3.077,1999-11-30,5845.0
NN3.077,1999-12-31,5845.0
NN3.077,2000-01-31,5855.0
NN3.077,2000-02-29,5995.0
NN3.077,2000-03-31,5995.0
NN3.077,2000-04-30,5985.0
NN3.077,2000-05-31,6020.0
NN3.077,2000-06-30,6075.0
NN3.078,1990-01-31,7401.0
NN3.078,1990-02-28,6525.0
NN3.078,1990-03-31,7396.0
NN3.078,1990-04-30,9133.0
NN3.078,1990-05-31,5584.0
NN3.078,1990-06-30,8327.0
NN3.078,1990-07-31,5712.0
NN3.078,1990-08-31,5918.0
NN3.078,1990-09-30,5984.0
NN3.078,1990-10-31,4682.0
NN3.078,1990-11-30,4432.0
NN3.078,1990-12-31,4871.0
NN3.078,1991-01-31,7805.0
NN3.078,1991-02-28,5690.0
NN3.078,1991-03-31,7514.0
NN3.078,1991-04-30,3952.0
NN3.078,1991-05-31,5614.0
NN3.078,1991-06-30,4517.0
NN3.078,1991-07-31,3911.0
NN3.078,1991-08-31,3187.0
NN3.078,1991-09-30,5681.0
NN3.078,1991-10-31,3228.0
NN3.078,1991-11-30,5111.0
NN3.078,1991-12-31,4578.0
NN3.078,1992-01-31,3054.0
NN3.078,1992-02-29,8803.0
NN3.078,1992-03-31,5423.0
NN3.078,1992-04-30,6870.0
NN3.078,1992-05-31,6742.0
NN3.078,1992-06-30,5128.0
NN3.078,1992-07-31,4226.0
NN3.078,1992-08-31,4409.0
NN3.078,1992-09-30,6376.0
NN3.078,1992-10-31,7053.0
NN3.078,1992-11-30,5713.0
NN3.078,1992-12-31,4992.0
NN3.078,1993-01-31,5181.0
NN3.078,1993-02-28,6028.0
NN3.078,1993-03-31,4644.0
NN3.078,1993-04-30,5472.0
NN3.078,1993-05-31,5709.0
NN3.078,1993-06-30,6440.0
NN3.078,1993-07-31,3929.0
NN3.078,1993-08-31,5522.0
NN3.078,1993-09-30,4125.0
NN3.078,1993-10-31,5523.0
NN3.078,1993-11-30,5219.0
NN3.078,1993-12-31,5024.0
NN3.078,1994-01-31,3354.0
NN3.078,1994-02-28,5042.0
NN3.078,1994-03-31,4932.0
NN3.078,1994-04-30,6310.0
NN3.078,1994-05-31,6446.0
NN3.078,1994-06-30,6624.0
NN3.078,1994-07-31,5122.0
NN3.078,1994-08-31,3241.0
NN3.078,1994-09-30,4493.0
NN3.078,1994-10-31,6892.0
NN3.078,1994-11-30,7220.0
NN3.078,1994-12-31,5559.0
NN3.078,1995-01-31,8925.0
NN3.078,1995-02-28,5875.0
NN3.078,1995-03-31,7666.0
NN3.078,1995-04-30,7029.0
NN3.078,1995-05-31,7137.0
NN3.078,1995-06-30,4211.0
NN3.078,1995-07-31,7499.0
NN3.078,1995-08-31,5713.0
NN3.078,1995-09-30,6854.0
NN3.078,1995-10-31,6294.0
NN3.078,1995-11-30,6336.0
NN3.078,1995-12-31,6321.0
NN3.078,1996-01-31,7279.0
NN3.078,1996-02-29,7283.0
NN3.078,1996-03-31,8945.0
NN3.078,1996-04-30,6500.0
NN3.078,1996-05-31,8601.0
NN3.078,1996-06-30,4886.0
NN3.078,1996-07-31,6093.0
NN3.078,1996-08-31,4602.0
NN3.078,1996-09-30,4138.0
NN3.078,1996-10-31,7055.0
NN3.078,1996-11-30,7296.0
NN3.078,1996-12-31,6552.0
NN3.078,1997-01-31,6466.0
NN3.078,1997-02-28,7145.0
NN3.078,1997-03-31,7785.0
NN3.078,1997-04-30,8445.0
NN3.078,1997-05-31,4840.0
NN3.078,1997-06-30,5487.0
NN3.078,1997-07-31,7006.0
NN3.078,1997-08-31,4518.0
NN3.078,1997-09-30,6392.0
NN3.078,1997-10-31,7350.0
NN3.078,1997-11-30,5398.0
NN3.078,1997-12-31,5672.0
NN3.078,1998-01-31,5589.0
NN3.078,1998-02-28,9129.0
NN3.078,1998-03-31,8196.0
NN3.078,1998-04-30,3325.0
NN3.078,1998-05-31,6462.0
NN3.078,1998-06-30,5894.0
NN3.078,1998-07-31,6423.0
NN3.078,1998-08-31,4758.0
NN3.078,1998-09-30,5941.0
NN3.078,1998-10-31,5767.0
NN3.078,1998-11-30,6386.0
NN3.078,1998-12-31,7891.0
NN3.078,1999-01-31,8320.0
NN3.078,1999-02-28,6959.0
NN3.078,1999-03-31,8702.0
NN3.078,1999-04-30,6859.0
NN3.078,1999-05-31,6724.0
NN3.078,1999-06-30,6485.0
NN3.078,1999-07-31,4949.0
NN3.078,1999-08-31,8325.0
NN3.078,1999-09-30,5912.0
NN3.078,1999-10-31,6931.0
NN3.078,1999-11-30,7743.0
NN3.078,1999-12-31,7473.0
NN3.078,2000-01-31,9653.0
NN3.078,2000-02-29,5000.0
NN3.078,2000-03-31,10159.0
NN3.078,2000-04-30,7303.0
NN3.078,2000-05-31,8504.0
NN3.078,2000-06-30,6213.0
NN3.079,1990-01-31,6780.0
NN3.079,1990-02-28,6040.8
NN3.079,1990-03-31,6731.7
NN3.079,1990-04-30,6045.0
NN3.079,1990-05-31,6359.7
NN3.079,1990-06-30,5386.5
NN3.079,1990-07-31,5295.6
NN3.079,1990-08-31,6068.7
NN3.079,1990-09-30,5638.2
NN3.079,1990-10-31,6084.9
NN3.079,1990-11-30,5235.9
NN3.079,1990-12-31,4897.5
NN3.079,1991-01-31,5123.4
NN3.079,1991-02-28,5282.7
NN3.079,1991-03-31,5731.8
NN3.079,1991-04-30,4466.7
NN3.079,1991-05-31,4071.9
NN3.079,1991-06-30,3604.2
NN3.079,1991-07-31,3930.9
NN3.079,1991-08-31,4011.9
NN3.079,1991-09-30,4979.1
NN3.079,1991-10-31,5035.8
NN3.079,1991-11-30,4731.0
NN3.079,1991-12-31,4653.9
NN3.079,1992-01-31,4588.5
NN3.079,1992-02-29,5000.4
NN3.079,1992-03-31,5820.0
NN3.079,1992-04-30,4346.4
NN3.079,1992-05-31,5013.0
NN3.079,1992-06-30,4623.9
NN3.079,1992-07-31,4340.7
NN3.079,1992-08-31,4949.7
NN3.079,1992-09-30,4905.6
NN3.079,1992-10-31,4912.5
NN3.079,1992-11-30,4233.9
NN3.079,1992-12-31,3956.4
NN3.079,1993-01-31,4599.3
NN3.079,1993-02-28,4220.1
NN3.079,1993-03-31,4628.1
NN3.079,1993-04-30,4359.3
NN3.079,1993-05-31,4453.5
NN3.079,1993-06-30,4635.6
NN3.079,1993-07-31,4074.6
NN3.079,1993-08-31,4513.5
NN3.079,1993-09-30,4744.2
NN3.079,1993-10-31,3930.0
NN3.079,1993-11-30,4104.6
NN3.079,1993-12-31,4081.8
NN3.079,1994-01-31,3951.0
NN3.079,1994-02-28,4206.6
NN3.079,1994-03-31,4745.7
NN3.079,1994-04-30,4389.6
NN3.079,1994-05-31,4386.6
NN3.079,1994-06-30,4701.9
NN3.079,1994-07-31,4066.8
NN3.079,1994-08-31,5109.6
NN3.079,1994-09-30,5116.2
NN3.079,1994-10-31,5411.1
NN3.079,1994-11-30,4744.5
NN3.079,1994-12-31,4415.1
NN3.079,1995-01-31,5326.2
NN3.079,1995-02-28,5260.8
NN3.079,1995-03-31,5413.5
NN3.079,1995-04-30,5001.6
NN3.079,1995-05-31,5013.3
NN3.079,1995-06-30,5129.1
NN3.079,1995-07-31,4414.2
NN3.079,1995-08-31,5215.5
NN3.079,1995-09-30,4543.5
NN3.079,1995-10-31,5523.6
NN3.079,1995-11-30,4990.2
NN3.079,1995-12-31,4415.1
NN3.079,1996-01-31,4674.0
NN3.079,1996-02-29,5086.2
NN3.079,1996-03-31,4787.7
NN3.079,1996-04-30,4642.8
NN3.079,1996-05-31,4907.1
NN3.079,1996-06-30,4136.1
NN3.079,1996-07-31,4193.4
NN3.079,1996-08-31,4519.2
NN3.079,1996-09-30,5147.1
NN3.079,1996-10-31,5229.3
NN3.079,1996-11-30,4620.0
NN3.079,1996-12-31,4208.1
NN3.079,1997-01-31,4819.8
NN3.079,1997-02-28,4350.0
NN3.079,1997-03-31,5271.9
NN3.079,1997-04-30,4726.8
NN3.079,1997-05-31,4915.5
NN3.079,1997-06-30,4439.7
NN3.079,1997-07-31,4543.5
NN3.079,1997-08-31,5056.2
NN3.079,1997-09-30,4818.0
NN3.079,1997-10-31,5325.3
NN3.079,1997-11-30,4373.1
NN3.079,1997-12-31,4671.3
NN3.079,1998-01-31,4884.0
NN3.079,1998-02-28,4983.3
NN3.079,1998-03-31,5483.4
NN3.079,1998-04-30,4817.4
NN3.079,1998-05-31,4892.7
NN3.079,1998-06-30,4733.7
NN3.079,1998-07-31,4856.4
NN3.079,1998-08-31,4906.8
NN3.079,1998-09-30,5166.3
NN3.079,1998-10-31,5552.4
NN3.079,1998-11-30,5026.8
NN3.079,1998-12-31,5222.7
NN3.079,1999-01-31,4780.2
NN3.079,1999-02-28,5029.2
NN3.079,1999-03-31,5623.5
NN3.079,1999-04-30,4910.4
NN3.079,1999-05-31,5164.8
NN3.079,1999-06-30,5015.1
NN3.079,1999-07-31,4853.4
NN3.079,1999-08-31,5161.5
NN3.079,1999-09-30,4888.8
NN3.079,1999-10-31,5053.2
NN3.079,1999-11-30,5482.8
NN3.079,1999-12-31,4542.6
NN3.079,2000-01-31,5408.4
NN3.079,2000-02-29,5169.6
NN3.079,2000-03-31,5549.4
NN3.079,2000-04-30,5563.5
NN3.079,2000-05-31,4945.2
NN3.079,2000-06-30,4992.3
NN3.080,1990-01-31,4080.0
NN3.080,1990-02-28,4162.0
NN3.080,1990-03-31,4200.0
NN3.080,1990-04-30,4156.0
NN3.080,1990-05-31,4129.0
NN3.080,1990-06-30,4064.0
NN3.080,1990-07-31,4070.0
NN3.080,1990-08-31,4175.0
NN3.080,1990-09-30,4364.0
NN3.080,1990-10-31,4179.0
NN3.080,1990-11-30,4098.0
NN3.080,1990-12-31,4270.0
NN3.080,1991-01-31,4035.0
NN3.080,1991-02-28,4251.0
NN3.080,1991-03-31,4342.0
NN3.080,1991-04-30,4360.0
NN3.080,1991-05-31,4268.0
NN3.080,1991-06-30,4230.0
NN3.080,1991-07-31,4285.0
NN3.080,1991-08-31,4324.0
NN3.080,1991-09-30,4321.0
NN3.080,1991-10-31,4300.0
NN3.080,1991-11-30,4387.0
NN3.080,1991-12-31,4606.0
NN3.080,1992-01-31,4424.0
NN3.080,1992-02-29,4494.0
NN3.080,1992-03-31,4602.0
NN3.080,1992-04-30,4717.0
NN3.080,1992-05-31,4715.0
NN3.080,1992-06-30,4658.0
NN3.080,1992-07-31,4560.0
NN3.080,1992-08-31,4509.0
NN3.080,1992-09-30,4573.0
NN3.080,1992-10-31,4515.0
NN3.080,1992-11-30,4590.0
NN3.080,1992-12-31,4594.0
NN3.080,1993-01-31,4533.0
NN3.080,1993-02-28,4637.0
NN3.080,1993-03-31,4733.0
NN3.080,1993-04-30,4508.0
NN3.080,1993-05-31,4415.0
NN3.080,1993-06-30,4633.0
NN3.080,1993-07-31,4680.0
NN3.080,1993-08-31,4687.0
NN3.080,1993-09-30,4699.0
NN3.080,1993-10-31,4850.0
NN3.080,1993-11-30,4870.0
NN3.080,1993-12-31,4765.0
NN3.080,1994-01-31,4842.0
NN3.080,1994-02-28,4959.0
NN3.080,1994-03-31,4846.0
NN3.080,1994-04-30,4886.0
NN3.080,1994-05-31,4748.0
NN3.080,1994-06-30,4605.0
NN3.080,1994-07-31,4615.0
NN3.080,1994-08-31,4722.0
NN3.080,1994-09-30,4840.0
NN3.080,1994-10-31,4929.0
NN3.080,1994-11-30,5038.0
NN3.080,1994-12-31,4905.0
NN3.080,1995-01-31,5039.0
NN3.080,1995-02-28,5112.0
NN3.080,1995-03-31,5203.0
NN3.080,1995-04-30,5181.0
NN3.080,1995-05-31,5097.0
NN3.080,1995-06-30,4927.0
NN3.080,1995-07-31,4928.0
NN3.080,1995-08-31,4755.0
NN3.080,1995-09-30,4855.0
NN3.080,1995-10-31,4787.0
NN3.080,1995-11-30,4823.0
NN3.080,1995-12-31,4840.0
NN3.080,1996-01-31,4867.0
NN3.080,1996-02-29,4950.0
NN3.080,1996-03-31,4994.0
NN3.080,1996-04-30,4939.0
NN3.080,1996-05-31,4894.0
NN3.080,1996-06-30,4685.0
NN3.080,1996-07-31,4677.0
NN3.080,1996-08-31,4765.0
NN3.080,1996-09-30,4823.0
NN3.080,1996-10-31,4951.0
NN3.080,1996-11-30,4979.0
NN3.080,1996-12-31,4999.0
NN3.080,1997-01-31,4896.0
NN3.080,1997-02-28,4818.0
NN3.080,1997-03-31,4837.0
NN3.080,1997-04-30,4810.0
NN3.080,1997-05-31,4740.0
NN3.080,1997-06-30,4746.0
NN3.080,1997-07-31,4748.0
NN3.080,1997-08-31,4797.0
NN3.080,1997-09-30,4762.0
NN3.080,1997-10-31,4908.0
NN3.080,1997-11-30,4934.0
NN3.080,1997-12-31,4898.0
NN3.080,1998-01-31,5022.0
NN3.080,1998-02-28,5022.0
NN3.080,1998-03-31,5020.0
NN3.080,1998-04-30,4961.0
NN3.080,1998-05-31,5043.0
NN3.080,1998-06-30,4831.0
NN3.080,1998-07-31,4783.0
NN3.080,1998-08-31,4752.0
NN3.080,1998-09-30,4810.0
NN3.080,1998-10-31,4834.0
NN3.080,1998-11-30,4809.0
NN3.080,1998-12-31,4734.0
